Timestamp,true value,strategy1
12/31/2018 16:00,1.0,0.0
12/31/2018 17:00,1.0,0.0
12/31/2018 18:00,1.0,0.0
12/31/2018 19:00,1.0,0.0
12/31/2018 20:00,1.0,0.0
12/31/2018 21:00,1.0,0.0
12/31/2018 22:00,1.0,0.0
12/31/2018 23:00,1.0,0.0
1/1/2019 0:00,1.0,0.0
1/1/2019 1:00,0.631097561,0.0
1/1/2019 2:00,0.57267951,0.0
1/1/2019 3:00,0.628358209,0.0
1/1/2019 4:00,0.627615063,0.0
1/1/2019 5:00,1.0,0.0
1/1/2019 6:00,0.67844523,0.0
1/1/2019 7:00,0.601969058,0.0
1/1/2019 8:00,0.546728972,0.0
1/1/2019 9:00,0.489208633,0.0
1/1/2019 10:00,0.883005978,0.0
1/1/2019 11:00,0.417098446,0.0
1/1/2019 12:00,0.356321839,0.0
1/1/2019 13:00,1.0,0.0
1/1/2019 14:00,1.0,0.0
1/1/2019 15:00,1.0,0.0
1/1/2019 16:00,1.0,0.0
1/1/2019 17:00,1.0,0.0
1/1/2019 18:00,1.0,0.0
1/1/2019 19:00,1.0,0.0
1/1/2019 20:00,1.0,0.0
1/1/2019 21:00,1.0,0.0
1/1/2019 22:00,1.0,0.0
1/1/2019 23:00,1.0,0.0
1/2/2019 0:00,1.0,0.0
1/2/2019 1:00,0.615023474,0.0
1/2/2019 2:00,0.638629283,0.0
1/2/2019 3:00,0.569744597,0.0
1/2/2019 4:00,0.636363636,0.0
1/2/2019 5:00,0.634375,0.0
1/2/2019 6:00,0.653775322,0.0
1/2/2019 7:00,0.598920863,0.0
1/2/2019 8:00,0.584725537,0.0
1/2/2019 9:00,0.552710843,0.0
1/2/2019 10:00,0.389645777,0.0
1/2/2019 11:00,0.292565947,0.0
1/2/2019 12:00,0.306976744,0.0
1/2/2019 13:00,1.0,0.0
1/2/2019 14:00,1.0,0.0
1/2/2019 15:00,1.0,0.0
1/2/2019 16:00,1.0,0.0
1/2/2019 17:00,1.0,0.0
1/2/2019 18:00,1.0,0.0
1/2/2019 19:00,1.0,0.0
1/2/2019 20:00,1.0,0.0
1/2/2019 21:00,1.0,0.0
1/2/2019 22:00,1.0,0.0
1/2/2019 23:00,1.0,0.0
1/3/2019 0:00,1.0,0.0
1/3/2019 1:00,0.534482759,0.0
1/3/2019 2:00,0.823529412,0.0
1/3/2019 3:00,0.737967914,0.0
1/3/2019 4:00,0.685185185,0.0
1/3/2019 5:00,0.690987124,0.0
1/3/2019 6:00,0.649484536,0.0
1/3/2019 7:00,0.584319527,0.0
1/3/2019 8:00,0.537744641,0.0
1/3/2019 9:00,0.577777778,0.0
1/3/2019 10:00,0.428169014,0.0
1/3/2019 11:00,0.473829201,0.0
1/3/2019 12:00,0.570422535,0.0
1/3/2019 13:00,1.0,0.0
1/3/2019 14:00,1.0,0.0
1/3/2019 15:00,1.0,0.0
1/3/2019 16:00,1.0,0.0
1/3/2019 17:00,1.0,0.0
1/3/2019 18:00,1.0,0.0
1/3/2019 19:00,1.0,0.0
1/3/2019 20:00,1.0,0.0
1/3/2019 21:00,1.0,0.0
1/3/2019 22:00,1.0,0.0
1/3/2019 23:00,1.0,0.0
1/4/2019 0:00,1.0,0.0
1/4/2019 1:00,0.655367232,0.0
1/4/2019 2:00,0.621134021,0.0
1/4/2019 3:00,0.74796748,0.0
1/4/2019 4:00,0.53875969,0.0
1/4/2019 5:00,0.573839662,0.0
1/4/2019 6:00,0.590994371,0.0
1/4/2019 7:00,0.515151515,0.0
1/4/2019 8:00,0.415005862,0.0
1/4/2019 9:00,0.544559869,0.0
1/4/2019 10:00,0.438783895,0.0
1/4/2019 11:00,0.302955665,0.0
1/4/2019 12:00,0.218390805,0.0
1/4/2019 13:00,1.0,0.0
1/4/2019 14:00,1.0,0.0
1/4/2019 15:00,1.0,0.0
1/4/2019 16:00,1.0,0.0
1/4/2019 17:00,1.0,0.0
1/4/2019 18:00,1.0,0.0
1/4/2019 19:00,1.0,0.0
1/4/2019 20:00,1.0,0.0
1/4/2019 21:00,1.0,0.0
1/4/2019 22:00,1.0,0.0
1/4/2019 23:00,1.0,0.0
1/5/2019 0:00,1.0,0.0
1/5/2019 1:00,0.53258427,0.0
1/5/2019 2:00,0.542882405,0.0
1/5/2019 3:00,0.571895425,0.0
1/5/2019 4:00,0.570570571,0.0
1/5/2019 5:00,0.555555556,0.0
1/5/2019 6:00,0.575965665,0.0
1/5/2019 7:00,0.591586328,0.0
1/5/2019 8:00,0.520670391,0.0
1/5/2019 9:00,0.463963964,0.0
1/5/2019 10:00,0.459216966,0.0
1/5/2019 11:00,0.411081794,0.0
1/5/2019 12:00,0.33553719,0.0
1/5/2019 13:00,1.0,0.0
1/5/2019 14:00,1.0,0.0
1/5/2019 15:00,1.0,0.0
1/5/2019 16:00,1.0,0.0
1/5/2019 17:00,1.0,0.0
1/5/2019 18:00,1.0,0.0
1/5/2019 19:00,1.0,0.0
1/5/2019 20:00,1.0,0.0
1/5/2019 21:00,1.0,0.0
1/5/2019 22:00,1.0,0.0
1/5/2019 23:00,1.0,0.0
1/6/2019 0:00,1.0,0.0
1/6/2019 1:00,0.57904007,0.0
1/6/2019 2:00,0.57519495,0.0
1/6/2019 3:00,0.586759868,0.0
1/6/2019 4:00,0.610416667,0.0
1/6/2019 5:00,0.613686534,0.0
1/6/2019 6:00,0.593491124,0.0
1/6/2019 7:00,0.58369906,0.0
1/6/2019 8:00,0.565296804,0.0
1/6/2019 9:00,0.567527123,0.0
1/6/2019 10:00,0.561301989,0.0
1/6/2019 11:00,0.633187773,0.0
1/6/2019 12:00,0.062291435,0.0
1/6/2019 13:00,1.0,0.0
1/6/2019 14:00,1.0,0.0
1/6/2019 15:00,1.0,0.0
1/6/2019 16:00,1.0,0.0
1/6/2019 17:00,1.0,0.0
1/6/2019 18:00,1.0,0.0
1/6/2019 19:00,1.0,0.0
1/6/2019 20:00,1.0,0.0
1/6/2019 21:00,1.0,0.0
1/6/2019 22:00,1.0,0.0
1/6/2019 23:00,1.0,0.0
1/7/2019 0:00,1.0,0.0
1/7/2019 1:00,0.620689655,0.0
1/7/2019 2:00,1.0,0.0
1/7/2019 3:00,0.903846154,0.0
1/7/2019 4:00,1.0,0.0
1/7/2019 5:00,0.93220339,0.0
1/7/2019 6:00,0.659574468,0.0
1/7/2019 7:00,0.607594937,0.0
1/7/2019 8:00,0.738461538,0.0
1/7/2019 9:00,0.513227513,0.0
1/7/2019 10:00,0.560185185,0.0
1/7/2019 11:00,0.572727273,0.0
1/7/2019 12:00,0.949612403,0.0
1/7/2019 13:00,1.0,0.0
1/7/2019 14:00,1.0,0.0
1/7/2019 15:00,1.0,0.0
1/7/2019 16:00,1.0,0.0
1/7/2019 17:00,1.0,0.0
1/7/2019 18:00,1.0,0.0
1/7/2019 19:00,1.0,0.0
1/7/2019 20:00,1.0,0.0
1/7/2019 21:00,1.0,0.0
1/7/2019 22:00,1.0,0.0
1/7/2019 23:00,1.0,0.0
1/8/2019 0:00,1.0,0.0
1/8/2019 1:00,0.824786325,0.0
1/8/2019 2:00,0.943661972,0.0
1/8/2019 3:00,0.778801843,0.0
1/8/2019 4:00,0.758064516,0.0
1/8/2019 5:00,0.977777778,0.0
1/8/2019 6:00,0.823129252,0.0
1/8/2019 7:00,0.661840745,0.0
1/8/2019 8:00,0.636363636,0.0
1/8/2019 9:00,0.136363636,0.0
1/8/2019 11:00,0.060265577,0.0
1/8/2019 12:00,0.577981651,0.0
1/8/2019 13:00,1.0,0.0
1/8/2019 14:00,1.0,0.0
1/8/2019 15:00,1.0,0.0
1/8/2019 16:00,1.0,0.0
1/8/2019 17:00,1.0,0.0
1/8/2019 18:00,1.0,0.0
1/8/2019 19:00,1.0,0.0
1/8/2019 20:00,1.0,0.0
1/8/2019 21:00,1.0,0.0
1/8/2019 22:00,1.0,0.0
1/8/2019 23:00,1.0,0.0
1/9/2019 0:00,1.0,0.0
1/9/2019 1:00,0.980769231,0.0
1/9/2019 2:00,0.842572062,0.0
1/9/2019 3:00,0.722772277,0.0
1/9/2019 4:00,0.722772277,0.0
1/9/2019 5:00,0.731861199,0.0
1/9/2019 6:00,0.788844622,0.0
1/9/2019 7:00,0.789189189,0.0
1/9/2019 8:00,0.85645933,0.0
1/9/2019 9:00,0.872222222,0.0
1/9/2019 10:00,0.424460432,0.0
1/9/2019 11:00,0.724696356,0.0
1/9/2019 12:00,0.936952715,0.0
1/9/2019 13:00,1.0,0.0
1/9/2019 14:00,1.0,0.0
1/9/2019 15:00,1.0,0.0
1/9/2019 16:00,1.0,0.0
1/9/2019 17:00,1.0,0.0
1/9/2019 18:00,1.0,0.0
1/9/2019 19:00,1.0,0.0
1/9/2019 20:00,1.0,0.0
1/9/2019 21:00,1.0,0.0
1/9/2019 22:00,1.0,0.0
1/9/2019 23:00,1.0,0.0
1/10/2019 0:00,1.0,0.0
1/10/2019 1:00,1.0,0.0
1/10/2019 2:00,0.883211679,0.0
1/10/2019 3:00,0.926829268,0.0
1/10/2019 4:00,0.567676768,0.0
1/10/2019 5:00,0.641025641,0.0
1/10/2019 6:00,0.956521739,0.0
