truth_values,adarel,svr,rf
0.997432606,0.995201945,0.996283318,0.99462428
0.987704918,0.995788866,0.998287033,0.991532563
0.998302207,0.993648606,0.995028334,0.987035747
0.930091185,0.994870143,0.998389594,0.994399086
0.950819672,0.991853082,0.979954329,0.98088566
0.987341772,0.988824552,0.983748513,0.977368747
0.994764398,0.988421169,0.994909233,0.988004017
0.991178324,0.990085038,0.997410527,0.984041113
0.983960948,0.990363511,0.996106968,0.955021641
0.986988848,0.988662058,0.993673648,0.98617655
0.8,0.988208336,0.994691647,0.981826159
0.789473684,0.985148884,0.967135108,0.763635075
0.98,0.982068995,0.965742937,0.754813134
0.958333333,0.981504324,0.992110826,0.990947436
1,0.977134713,0.98558018,0.862748454
0.933333333,0.981164586,0.999265427,0.994206977
0.941176471,0.978011969,0.9802075,0.984931825
0.987847222,0.973627572,0.98104381,0.960864513
1,0.977688129,0.994784358,0.981754529
0.895131086,0.980874642,0.99881806,0.994146861
0.984962406,0.977644857,0.972952805,0.969304429
0.96,0.979555165,0.994101517,0.976805284
0.949044586,0.976286761,0.986855159,0.942597487
0.984732824,0.97298023,0.983908404,0.991678164
0.978723404,0.976057475,0.99398683,0.953469249
0.957142857,0.976737674,0.991990036,0.987464813
1,0.973370854,0.985800201,0.978789905
0.970394737,0.976729623,0.999210304,0.994057922
1,0.97503322,0.989572021,0.985210637
0.992727273,0.97842369,0.99921083,0.994037764
0.95504386,0.981819769,0.996652335,0.937858274
0.996235885,0.97838298,0.985018579,0.989377062
1,0.981808847,0.997934518,0.991788338
0.986842105,0.985238502,0.9987146,0.99403827
1,0.985646875,0.994702331,0.959561123
1,0.989083383,0.999079387,0.994029136
0.98013245,0.992507276,0.999079387,0.994035241
0.990338164,0.988823604,0.992503853,0.983115141
1,0.989212267,0.995754717,0.989512176
0.028473804,0.992239407,0.999076519,0.994030695
1,0.988630077,1.001042142,0.998204439
1,0.991622082,0.99900815,0.992967245
0.99702381,0.993862025,0.99900815,0.992972998
0.997830803,0.994721602,0.997964027,0.984445672
0.965714286,0.995575896,0.998245071,0.994375351
0.998127341,0.992039423,0.988033689,0.964928415
0.995068285,0.99363892,0.998448566,0.997350205
0.999666593,0.994013352,0.997435294,0.969088108
0.990353698,0.99551111,0.999115308,0.994898317
0.98989899,0.99413356,0.995791378,0.990880972
0.985754986,0.99300855,0.995720687,0.989986232
0.986475736,0.991084774,0.994381507,0.983527343
0.996215705,0.989857875,0.994645929,0.972735311
0.785310734,0.991526522,0.997536359,0.992104906
0.99536608,0.988031175,0.96850948,0.878380111
0.972388956,0.989956197,0.997321291,0.994014059
0.986568167,0.986448051,0.990119279,0.989678306
0.975409836,0.986465698,0.994617368,0.98028056
0.861111111,0.983531314,0.991133457,0.984846199
1,0.979983908,0.970533208,0.974093971
1,0.983519094,0.998736817,0.992965286
1,0.987057345,0.998736817,0.992971972
1,0.990462715,0.998736817,0.992979465
1,0.993033608,0.998736817,0.992986748
1,0.995016227,0.998736817,0.99299296
0.443235572,0.996475148,0.998736817,0.992999196
0.960784314,0.992707524,0.997172987,0.971741367
1,0.989133837,0.986961928,0.928502613
1,0.991992506,0.999297982,0.992450746
1,0.99410512,0.999297982,0.99245835
0.972972973,0.995677516,0.999297982,0.992465615
0.930232558,0.992082015,0.990492009,0.987806015
0.991666667,0.988495515,0.979650069,0.970913566
0.993610224,0.989321087,0.996162698,0.849499011
0.99594229,0.990442708,0.996975621,0.987294523
0.994528875,0.991885166,0.997764104,0.991438143
0.989361702,0.992574749,0.997283659,0.99514963
0.982832618,0.991717836,0.995490117,0.992350084
0.891891892,0.989361859,0.993250567,0.988087899
1,0.985755982,0.973699077,0.974384173
0.970711297,0.989350646,0.99897808,0.992432069
1,0.98573006,0.98973729,0.982979834
0.977346278,0.989339233,0.999157427,0.992410825
1,0.986159684,0.991838962,0.977548565
1,0.989745033,0.999265424,0.992400696
0.983050847,0.992387022,0.999265424,0.992405378
1,0.989958471,0.993592363,0.977461826
1,0.992453633,0.999322897,0.992421167
1,0.994428626,0.999322897,0.992429803
1,0.995867398,0.999322897,0.992436408
1,0.997042531,0.999322897,0.992432803
0.955555556,0.9978198,0.999322897,0.992423486
0.995412844,0.994191042,0.985878329,0.989328125
0.99382716,0.994496958,0.997620391,0.99334993
0.971830986,0.994318444,0.997134961,0.99201485
0.997512438,0.990732466,0.990374938,0.986194107
0.985232068,0.992517262,0.998352901,0.990367639
0.988888889,0.990606028,0.994298973,0.701839171
0.975,0.990146744,0.995576282,0.981852849
0.997919917,0.986441759,0.991185444,0.980738466
0.976588629,0.989486661,0.998414537,0.995314767
0.974358974,0.986048361,0.991494783,0.981318651
0.985594238,0.982946066,0.990924996,0.984219532
0.996996997,0.983627914,0.994450788,0.982865962
0.992399566,0.987142223,0.998347763,0.983289296
0.998585573,0.988517324,0.996525736,0.993845627
1,0.990955837,0.998746104,0.98328855
1,0.993366445,0.999126077,0.992410494
1,0.995114136,0.999126077,0.992419826
1,0.996411782,0.999126077,0.992426399
1,0.997393516,0.999126077,0.992433468
1,0.99807837,0.999126077,0.992438422
1,0.998583228,0.999126077,0.992441605
1,0.998955231,0.999126077,0.992450783
0.99389313,0.999229341,0.999126077,0.992454312
0.974910394,0.997818094,0.996931094,0.996544872
0.999103943,0.994114523,0.991058072,0.985352631
0.991638796,0.995441923,0.998793613,0.995573066
0.996855346,0.994424233,0.996585777,0.621444377
0.997407983,0.995068222,0.998360314,0.991860311
0.985318108,0.995670828,0.998552062,0.989672721
0.990204082,0.992932246,0.994471814,0.878235017
0.993300853,0.992203879,0.996048961,0.990298388
0.774647887,0.992485106,0.997006577,0.994991572
1,0.988769379,0.969809943,0.950084805
1,0.991742546,0.998899967,0.992454672
1,0.993881457,0.998899967,0.992465632
0.991097923,0.995436986,0.998899967,0.992474857
0.982142857,0.994322525,0.99596721,0.988030852
0.973451327,0.991132328,0.993268746,0.989229025
0.959459459,0.987381824,0.99069562,0.982611444
0.98,0.983633653,0.986830651,0.943829218
1,0.982656801,0.992665163,0.985116715
1,0.986398738,0.999051213,0.992473254
0.928571429,0.989977296,0.999051213,0.992483519
1,0.986206794,0.980123558,0.973609136
0.933333333,0.989796478,0.99904461,0.992444102
0.964285714,0.986041577,0.980927693,0.977290139
0.978805395,0.982240704,0.9880738,0.975615468
1,0.981314886,0.992332283,0.98545692
0.97740113,0.985110038,0.99930435,0.992394811
0.995,0.983057763,0.991873369,0.980673858
0.994360902,0.986194338,0.997427465,0.989250999
1,0.98833669,0.997178639,0.994128599
0.970588235,0.991254405,0.999092256,0.992381335
0.994285714,0.987532196,0.990002736,0.986695169
0.98943662,0.989156216,0.997395347,0.993277149
0.990974729,0.9892137,0.995802301,0.990540635
1,0.989635971,0.996165059,0.96763132
0.996491228,0.992192939,0.998987116,0.992370621
0.251914894,0.993319851,0.998071481,0.992539254
0.987767584,0.989677438,0.996363719,0.992895079
0.955357143,0.989200065,0.995257319,0.986448843
1,0.985282308,0.985951337,0.987791362
0.978021978,0.989095588,0.99896137,0.992373692
1,0.986425181,0.992011031,0.970486087
0.918032787,0.989654751,0.998955858,0.992363588
0.966666667,0.986182429,0.97833931,0.984772222
0.944444444,0.982644503,0.98884637,0.962167135
1,0.978901377,0.983172876,0.743531768
0.65,0.982600482,0.999219694,0.992305931
1,0.979015318,0.97949619,0.985469397
0.973684211,0.982577969,0.998947272,0.99200738
0.996591684,0.980483929,0.990886504,0.98160677
0.95049505,0.983945904,0.997865237,0.991807255
0.996309963,0.980488559,0.984872445,0.984621876
0.992518703,0.983808425,0.99803171,0.989786786
0.995670996,0.985633814,0.99659896,0.760614694
0.987038883,0.987741612,0.997615025,0.991482917
0.961538462,0.987579936,0.994990613,0.977298394
0.998771499,0.984376718,0.987587538,0.967861301
0.991596639,0.987404968,0.998863975,0.994779078
0.997286296,0.988278153,0.9963945,0.631745068
0.992818671,0.990170903,0.998226455,0.995592456
0.996466431,0.99072024,0.996695037,0.971005669
0.991504854,0.991925468,0.99782867,0.962427237
1,0.991827529,0.996432006,0.993311518
1,0.99391926,0.999102907,0.991999823
1,0.995350937,0.999102907,0.992003547
1,0.996429963,0.999102907,0.992004391
1,0.997301436,0.999102907,0.992012619
1,0.997935523,0.999102907,0.992019429
1,0.998429089,0.999102907,0.992030067
0.777777778,0.998807498,0.999102907,0.992034927
1,0.995236913,0.973104479,0.960688953
0.960526316,0.996341329,0.999219336,0.991873059
0.964912281,0.992807327,0.988048891,0.973086371
0.999419617,0.989169459,0.988969344,0.903673345
0.986554622,0.991627035,0.999107241,0.996523244
0.99879081,0.990428646,0.994912267,0.976866
0.998714653,0.992370852,0.998946133,0.995552521
0.992268041,0.99383032,0.998921178,0.993198292
0.995827538,0.993461457,0.996832844,0.993009058
0.997722096,0.994001548,0.997974107,0.991888533
0.995256917,0.994857102,0.99859404,0.992403201
0.717518533,0.994943892,0.99751148,0.988925608
0.585435507,0.991433491,0.976920005,0.990420054
0.996146435,0.987858729,0.988790417,0.974574126
0.989785495,0.989805736,0.997722789,0.930203802
0.986123959,0.989841526,0.995805934,0.987526247
0.991633642,0.988932101,0.994872985,0.978043131
1,0.989544153,0.996645948,0.893585573
0.985365854,0.991820999,0.999279289,0.991857442
0.993197279,0.990446511,0.994718,0.969522338
0.975,0.991017872,0.99695847,0.988004712
1,0.987779007,0.991635708,0.980057274
1,0.990351317,0.999216393,0.991853063
1,0.992381741,0.999216393,0.991859933
1,0.993984709,0.999216393,0.991870933
1,0.995250219,0.999216393,0.991877893
0.996305419,0.996584661,0.999216393,0.991886113
0.95532646,0.996513975,0.998004262,0.989417556
0.994764398,0.993068932,0.986596593,0.988496146
0.981256891,0.99341978,0.997246082,0.988400281
0.985197368,0.990839566,0.993365394,0.986435756
0.997222222,0.989635635,0.994281121,0.897385665
0.986863711,0.991229556,0.99821672,0.992086928
0.981981982,0.990296464,0.995000657,0.977930572
0.980165289,0.988526795,0.993688337,0.983682742
0.989748369,0.98641576,0.993049128,0.986445944
0.99106383,0.987366809,0.995687055,0.986993258
0.996396396,0.988135275,0.996122124,0.97782352
0.997800385,0.989869853,0.997738348,0.99200242
0.995681562,0.991536704,0.998175119,0.993663858
0.981949458,0.992404101,0.99767982,0.991031423
0.995348837,0.990184263,0.993346297,0.983383051
0.979695431,0.991266017,0.997366329,0.992370088
0.996376812,0.988809012,0.99282614,0.986654057
0.993055556,0.990397738,0.998002516,0.99161862
0.90625,0.990949471,0.997035396,0.989777112
0.775862069,0.987679969,0.977817343,0.971903758
0.928571429,0.984398125,0.973364176,0.981019196
0.975717439,0.980408729,0.980585789,0.975049198
0.653453804,0.979226581,0.991601003,0.96359649
0.982116244,0.975269381,0.981421137,0.991765033
0.959641256,0.976984035,0.99340986,0.98134905
0.993744415,0.97305167,0.987435973,0.965710931
0.987018607,0.976946571,0.996752424,0.989827215
0.980725253,0.979284036,0.994924612,0.958027672
0.989753022,0.979598581,0.992859525,0.986799035
0.998535871,0.981953047,0.995720723,0.98651286
0.985074627,0.985732208,0.998794142,0.985051351
0.993820803,0.985556341,0.99421879,0.977620057
0.995468706,0.987551465,0.997052389,0.987011177
0.99456029,0.989500156,0.997583296,0.993335059
0.996794872,0.990758748,0.997067579,0.992864793
0.984076433,0.992322159,0.997791612,0.984513855
0.986068111,0.990217237,0.993890842,0.984678274
0.983606557,0.989196055,0.994451776,0.982373621
0.995791246,0.987830454,0.993633173,0.985017431
0.963963964,0.989741949,0.997490369,0.992228009
0.103199174,0.985900424,0.988141407,0.979471698
0.889908257,0.981979725,0.994893532,0.998328281
1,0.977339906,0.974965434,0.976936195
0.981481481,0.98180799,0.999250336,0.991869141
0.98,0.981709667,0.993289498,0.987662201
0.985074627,0.98127644,0.99282805,0.986686346
0.994285714,0.982174305,0.99417827,0.979893857
0.958823529,0.985066169,0.997061942,0.992712923
0.989877464,0.981190966,0.987053614,0.751317388
0.997447895,0.983232491,0.995843486,0.987882869
0.996696035,0.986586487,0.998337771,0.988828287
0.999059709,0.98902342,0.998094841,0.989374072
0.993733214,0.991508056,0.998886783,0.994560891
0.98062954,0.992106203,0.996806146,0.990366717
0.987945493,0.989239676,0.992946375,0.987886887
0.786144578,0.988916884,0.995198589,0.982006316
0.986381323,0.985024061,0.972152576,0.948438641
0.994301994,0.985335146,0.994703419,0.978652785
0.991694352,0.98745718,0.997237719,0.990310265
0.987341772,0.988450421,0.996433653,0.989484202
0.988269795,0.988174015,0.995055216,0.980426357
0.994285714,0.988183819,0.995270877,0.980974844
0.994983278,0.989621973,0.997222201,0.985624606
0.96875,0.990892678,0.997562316,0.990832619
1,0.987026219,0.98964704,0.98037617
1,0.990057386,0.999311695,0.991875657
0.764705882,0.992390848,0.999311695,0.991883658
0.84,0.988563872,0.973164496,0.967687254
0.888888889,0.98475084,0.971849356,0.984098166
0.993603412,0.98077109,0.974355123,0.979208495
0.961538462,0.983865604,0.997056274,0.98547818
0.992592593,0.979972498,0.987569844,0.968215608
0.994291645,0.982937678,0.996680191,0.977122979
0.990027199,0.985517096,0.997284939,0.989553747
0.993305439,0.986534029,0.995780318,0.989066692
0.949657869,0.988079481,0.996782573,0.95900675
0.98245614,0.984383965,0.984963341,0.991169134
0.989642613,0.98395963,0.993229368,0.979722953
0.997461534,0.985144625,0.995703438,0.987968766
0.995615958,0.987733885,0.998085744,0.992180992
0.992113565,0.989387667,0.997540261,0.992426025
0.993555946,0.990223743,0.996323096,0.990592854
0.986509275,0.990984578,0.996789124,0.991215803
0.981308411,0.989805903,0.994642316,0.979199412
0.995438997,0.987997246,0.992875951,0.98706429
0.996470588,0.989558179,0.997610465,0.993036789
0.995049505,0.991008679,0.997957778,0.962056006
0.988888889,0.991853227,0.997212156,0.993114833
0.983221477,0.9912169,0.995391368,0.978712908
0.846153846,0.989515791,0.993845255,0.986480571
1,0.985999862,0.971002392,0.958347898
0.882352941,0.988946475,0.999187905,0.991612109
0.766666667,0.98542022,0.974225448,0.980571408
0.916666667,0.981413237,0.973165145,0.900772247
1,0.977313923,0.977475742,0.976521113
0.941176471,0.981566678,0.999199103,0.991564459
0.867579909,0.977514947,0.98220806,0.979801341
0.905877342,0.973404205,0.970908053,0.973487866
0.974373106,0.969020611,0.975426927,0.918153291
0.96901528,0.970373864,0.990631892,0.982450089
0.862015504,0.970006922,0.98891299,0.983508152
0.977312391,0.965665865,0.970537717,0.96675671
0.995583039,0.968554089,0.991639994,0.982801604
0.96969697,0.972694438,0.997784679,0.992867946
0.996655518,0.971956837,0.989120547,0.976272752
0.996483001,0.976074312,0.997951248,0.98765359
0.968137255,0.98033249,0.997897955,0.784713657
0.98163031,0.977311316,0.988770874,0.973978544
0.981481481,0.978315705,0.992939776,0.988519255
1,0.979049406,0.992852465,0.985478949
1,0.983284263,0.999404583,0.991531553
0.989655172,0.987502195,0.999404583,0.991540717
0.978378378,0.988048535,0.995679253,0.988369827
0.932432432,0.985596509,0.992151107,0.896062618
0.956521739,0.981317202,0.979980922,0.972679214
0.944444444,0.977014274,0.985551211,0.980189454
0.692307692,0.97249274,0.982319384,0.896649223
0.92879257,0.967310146,0.976873757,0.989011069
1,0.962515931,0.978681003,0.974248965
0.987261146,0.967290674,0.999181261,0.991539407
0.962962963,0.972029161,0.994610527,0.979835645
0.99537394,0.969735804,0.986978875,0.989028199
0.993243243,0.974254918,0.997590252,0.988219228
0.996828753,0.979224816,0.996665527,0.985531413
0.985887097,0.983852447,0.997955317,0.99226857
0.994663383,0.984372042,0.99438847,0.981701363
0.896725441,0.987073105,0.997449276,0.928615067
0.999202552,0.982223957,0.974026299,0.967534112
0.993943982,0.986689201,0.99883911,0.998116015
0.982504604,0.9885904,0.996955999,0.99097145
0.988198758,0.986969664,0.99326264,0.979827491
0.925311203,0.987279516,0.994916684,0.979845269
0.93,0.982417242,0.97850868,0.974252437
0.989218329,0.97753621,0.979039707,0.969169768
0.984615385,0.980597564,0.99535465,0.811799931
0.974217311,0.981637704,0.993720267,0.959726875
0.976190476,0.979657657,0.990405525,0.981410908
0.931034483,0.978719883,0.990887154,0.98218975
1,0.973801654,0.979206116,0.971704406
0.958333333,0.978712283,0.999357844,0.99108911
0.958333333,0.974025629,0.985985521,0.984461951
1,0.969655661,0.985899516,0.975506555
1,0.974669185,0.999357844,0.991058057
0.988789238,0.979275942,0.999357844,0.991066869
0.959314775,0.981631701,0.995310511,0.963581269
0.990630856,0.976965346,0.986045409,0.72516193
0.992296223,0.980245704,0.995869152,0.984491255
0.812732534,0.983175033,0.996412456,0.990468647
0.996236559,0.978569152,0.968627179,0.934909974
0.996217852,0.982747033,0.997562869,0.978808468
0.99085565,0.985997343,0.997547048,0.939493926
0.985680191,0.987186867,0.996021558,0.988214911
0.966666667,0.986800257,0.994239922,0.983657153
0.978417266,0.982232112,0.988311989,0.955657729
0.985992218,0.981304908,0.991886817,0.932539865
0.97786333,0.982399537,0.993966014,0.980747848
0.99538772,0.981304054,0.991583964,0.973970064
0.989032901,0.984614932,0.99745379,0.991652937
0.995744681,0.985647904,0.994940034,0.977752779
0.974110032,0.988051334,0.997299994,0.989891363
0.997635934,0.984713688,0.99045553,0.981046656
0.967153285,0.987733361,0.998376735,0.990194687
0.925925926,0.983271611,0.988087023,0.964597451
1,0.978774873,0.97839289,0.972466588
0.995893224,0.983237757,0.999055747,0.991067588
1,0.986097835,0.997528188,0.989655521
0.804347826,0.989293811,0.998824659,0.991071352
0.254901961,0.984895162,0.969821024,0.860131637
0.987166831,0.980816811,0.99578429,0.987218979
0.961089494,0.982139434,0.994748892,0.979256074
0.99702381,0.977933797,0.986550416,0.979253444
0.990590248,0.982036809,0.998175742,0.990285923
0.997790055,0.983826914,0.995724338,0.986104789
0.983139856,0.986762752,0.998174421,0.994848181
0.986408169,0.98598182,0.993270849,0.982412967
0.989938758,0.986056588,0.994458643,0.97846251
0.990543297,0.986862382,0.995633143,0.988377994
0.977016674,0.987626399,0.995941381,0.988416432
0.988901646,0.985368476,0.991438067,0.974140977
0.942490691,0.986099783,0.995149679,0.980953531
0.996354357,0.981997523,0.981730337,0.949757314
0.98470948,0.985014891,0.998084132,0.969363551
0.990388634,0.984933932,0.993918212,0.960403912
0.997054492,0.986071325,0.995810399,0.989082259
0.847883598,0.98837913,0.998177278,0.993099237
0.980769231,0.984270808,0.969562044,0.967226728
1,0.983513096,0.992524087,0.985892928
1,0.986982516,0.999313404,0.990939785
1,0.989721515,0.999313404,0.990947286
1,0.991883888,0.999313404,0.990958149
0.446688586,0.993591037,0.999313404,0.990967066
0.924698795,0.989477181,0.996426955,0.963515368
0.991046832,0.98535426,0.978365482,0.971832323
0.986858838,0.986542227,0.996213667,0.986854368
0.990873533,0.986594299,0.994605433,0.972568321
0.993174061,0.987484594,0.996063612,0.987642688
1,0.988674055,0.996609983,0.985092094
0.998280802,0.991057046,0.999266079,0.990453949
0.985074627,0.992574621,0.998641096,0.951553749
0.996011964,0.990979257,0.993910233,0.978449558
0.995010273,0.992033303,0.997741363,0.99262087
0.990955342,0.992653557,0.997185798,0.987501416
0.992857143,0.992285495,0.996059115,0.776856978
0.99032882,0.992397208,0.996414218,0.986847233
0.995295962,0.991950586,0.995755645,0.990667145
0.974358974,0.992648692,0.99748873,0.99151663
0.985294118,0.98877092,0.990629058,0.98121043
0.918604651,0.988022859,0.99421172,0.776529289
0.972222222,0.983900206,0.977248805,0.983103695
1,0.98141249,0.989536305,0.984768802
0.902439024,0.985324154,0.999236985,0.990456478
1,0.981183234,0.974683643,0.962427912
1,0.985142778,0.999427062,0.990389889
0.90625,0.988269269,0.999427062,0.990398515
0.963333333,0.98411876,0.97530022,0.900431316
0.977653631,0.979955348,0.987659157,0.950826118
0.983138781,0.979447112,0.991260398,0.982531495
1,0.980206032,0.993169679,0.980087299
0.994456763,0.984346439,0.998843126,0.990309421
0.972972973,0.986467662,0.996811964,0.992330205
0.984469953,0.983612562,0.989947283,0.976856579
0.998471415,0.983764463,0.993523799,0.675170914
0.993521255,0.986652519,0.998862963,0.991500969
0.997668161,0.988252282,0.996818197,0.989495512
0.999109528,0.990230461,0.998354988,0.98119224
0.982428115,0.992097579,0.998900347,0.993484481
0.982532751,0.990042319,0.992926889,0.98027043
0.98534202,0.988442299,0.993001899,0.980777125
0.983138173,0.987773341,0.993796985,0.979483478
0.948460088,0.986779076,0.992996398,0.982416701
0.995970063,0.982603105,0.983045123,0.994142273
0.991591203,0.985498776,0.997681225,0.990989615
0.984974958,0.98668064,0.99597521,0.836477336
0.986046512,0.98633069,0.993695591,0.97492816
0.91588785,0.986259875,0.994037529,0.979010014
0.886363636,0.9823775,0.976282853,0.982322879
0.981273408,0.978036859,0.972168153,0.968750436
1,0.978713767,0.992367679,0.986465875
0.989417989,0.982822527,0.99925099,0.990327658
0.959440559,0.984082402,0.995384361,0.989733354
0.92578125,0.980242272,0.986052689,0.971523724
0.988360492,0.976280366,0.978076132,0.975964255
0.977430556,0.978684711,0.994942693,0.977904422
0.988472622,0.978418884,0.991156735,0.980965645
0.971193416,0.980328337,0.99497765,0.977744782
0.988326848,0.978564761,0.989302051,0.984459201
0.995026331,0.980402595,0.994948213,0.977589082
0.995855313,0.983161317,0.997340367,0.988646769
0.990188062,0.985613359,0.997570522,0.992503399
0.989652624,0.986509544,0.995464357,0.990223217
0.988857939,0.987123514,0.995243502,0.98821283
0.213793103,0.98745548,0.995049982,0.978665813
0.996216216,0.983569148,0.988082293,0.981847831
0.984375,0.985955237,0.997503954,0.933866261
0.991439272,0.985638184,0.993299185,0.656637165
0.985,0.986728552,0.995749492,0.99153623
0.905405405,0.986383419,0.993514286,0.976169036
1,0.982597416,0.973868502,0.955306572
0.950819672,0.98584174,0.998959104,0.990311719
0.928571429,0.982125777,0.983338323,0.983403211
1,0.978302178,0.977896527,0.974806098
0.961538462,0.982100661,0.998929146,0.990269462
0.973684211,0.978405255,0.986199564,0.973869492
0.993710692,0.97749131,0.9898001,0.983403446
0.986577181,0.980463808,0.996724007,0.987661493
0.972689076,0.981538608,0.994063147,0.978058154
0.991701245,0.979936303,0.989725796,0.987054306
0.998200514,0.982013816,0.995895047,0.987107615
1,0.984894582,0.998514691,0.995470958
0.9762309,0.987687152,0.99894072,0.990267684
0.833333333,0.985528383,0.990613835,0.975645481
0.992537313,0.981929126,0.968243854,0.975681679
0.9683985,0.983764848,0.996397271,0.810960305
0.990217391,0.98119226,0.988500971,0.97582795
0.993294216,0.98264485,0.995696741,0.989745626
0.996904025,0.984463523,0.996781174,0.949135825
0.995145631,0.986620377,0.99810085,0.990048249
0.986684421,0.988133663,0.997215533,0.966085906
0.927884615,0.987858625,0.994306423,0.97697918
1,0.984329864,0.978595583,0.976588295
0.991902834,0.986970515,0.999011624,0.990242645
1,0.987807789,0.996053852,0.9886454
1,0.98992873,0.99919451,0.990235178
0.914285714,0.991733896,0.99919451,0.990243654
0.961538462,0.988129375,0.976231149,0.958462165
0.965517241,0.9847943,0.986439817,0.975061632
0.962962963,0.981649178,0.987678169,0.780282198
1,0.97789338,0.986971347,0.984926661
0.994962217,0.981806255,0.999001218,0.990196818
0.978233035,0.983901413,0.997230944,0.987306909
0.966666667,0.982983569,0.991390902,0.789546575
0.979224377,0.980372918,0.98787711,0.959919245
0.997890295,0.980146644,0.991802339,0.987820724
0.965517241,0.982964467,0.998195393,0.991043908
0.87032967,0.980174237,0.987513735,0.853670593
0.991421569,0.976615308,0.970233117,0.966364144
0.975396825,0.979171948,0.996046482,0.992015812
0.981659202,0.978550337,0.990568175,0.938415968
0.992546903,0.979021858,0.99262323,0.985871666
0.988479263,0.981148756,0.996409472,0.91387723
0.989457831,0.982293704,0.99471159,0.97717654
0.982473223,0.98341301,0.995310954,0.989576521
0.991312741,0.983245988,0.992620436,0.980401491
0.990566038,0.984509793,0.99571899,0.991134456
0.990825688,0.985455404,0.995492635,0.989274808
0.888888889,0.986292958,0.995737458,0.988954694
0.931034483,0.983008626,0.971773307,0.978335286
0.96,0.979713592,0.978808264,0.979145011
0.983516484,0.976560105,0.985733899,0.967107131
1,0.97764099,0.993030909,0.983205779
1,0.980914706,0.99906222,0.990211324
0.991549296,0.983927039,0.99906222,0.990219273
0.99248989,0.985120894,0.995838033,0.990091263
0.99203594,0.986275689,0.996309755,0.944281119
0.991602519,0.987176019,0.99602225,0.986787238
0.991261483,0.987865146,0.995864418,0.837262874
0.992630124,0.988391427,0.995498348,0.989260538
0.993624326,0.989052059,0.996306543,0.960387092
0.997567152,0.989766346,0.996692797,0.986916868
0.991630592,0.990994321,0.998193356,0.989899379
0.992788462,0.991085142,0.995699992,0.979074561
0.584066698,0.991345598,0.99611805,0.918486408
0.975028377,0.988052478,0.987710502,0.984058188
0.976744186,0.98596979,0.990052433,0.98335701
0.995335821,0.984488621,0.99064949,0.970063953
0.98427673,0.98619548,0.997231658,0.989454117
0.987385321,0.985875569,0.993048677,0.97760413
0.985483871,0.986100114,0.9943185,0.977335037
0.997885835,0.98598707,0.993507802,0.98009745
0.959183673,0.987862668,0.998249485,0.979065177
0.958139535,0.984565464,0.984924841,0.369010564
0.993670886,0.981259043,0.984544695,0.981183483
0.974358974,0.983211483,0.996671478,0.988325338
0.756756757,0.981786777,0.989603113,0.983598791
0.988668555,0.978469324,0.968165337,0.893757201
0.986973948,0.980067263,0.99464687,0.976467848
0.999119046,0.981143774,0.993940067,0.948212664
0.967948718,0.983979832,0.99859772,0.986109616
0.990033223,0.98141532,0.987665069,0.977833524
0.996144613,0.982764848,0.995168586,0.989541506
0.99723493,0.984872474,0.997468928,0.947269226
0.992696843,0.986820392,0.997890488,0.991507307
0.992317881,0.987739684,0.996066427,0.966983294
0.984204692,0.98845361,0.996027972,0.972926306
0.991929825,0.987765684,0.992978658,0.978661953
0.995262267,0.988413853,0.995821233,0.988773131
0.996674755,0.989489178,0.997069229,0.865814505
0.996215705,0.990619152,0.997607659,0.988066355
0.990160539,0.991497768,0.997481126,0.937046952
0.98767809,0.991275504,0.995192198,0.988073752
0.987574781,0.990693877,0.994273746,0.979140208
0.992467043,0.990187672,0.994313128,0.979247836
0.983050847,0.990538775,0.996216457,0.980671636
1,0.989338204,0.992767555,0.978965766
0.998552822,0.991020431,0.999223092,0.99023387
0.921568627,0.992207076,0.998633469,0.985043697
1,0.988907862,0.975723987,0.977140214
1,0.990658112,0.998861663,0.990242587
0.435220729,0.992131955,0.998861663,0.99025035
0.990724382,0.988829625,0.995477794,0.954422123
0.997452049,0.989118259,0.995721406,0.98688193
0.986817326,0.990430352,0.998132671,0.99198316
0.988819876,0.989845385,0.994274606,0.97563938
0.999632893,0.989670995,0.994902934,0.943108316
0.980392157,0.991242348,0.999103051,0.991162788
0.99444885,0.98950819,0.991896994,0.986998919
0.992465753,0.990281498,0.997149603,0.989766466
0.987788331,0.990617579,0.996220106,0.98395939
0.986206897,0.99015734,0.994460639,0.977021688
0.992614476,0.989518481,0.993841237,0.940845231
0.995454545,0.989998678,0.995869445,0.964475405
0.991400069,0.990854342,0.996947023,0.991996592
0.994681794,0.990930629,0.995637334,0.988936579
0.992501704,0.991516345,0.997376582,0.972558701
0.992840095,0.991663154,0.99651276,0.978643904
0.980392157,0.991840552,0.996330459,0.973490595
1,0.990011917,0.991721795,0.987101227
1,0.991587784,0.998848585,0.989757835
0.928571429,0.992914819,0.998848585,0.989765406
1,0.989632184,0.977370981,0.97772153
1,0.991267924,0.999303429,0.989726162
0.783783784,0.992645693,0.999303429,0.989738209
0.987819732,0.989360406,0.967703043,0.973183322
0.930555556,0.989103634,0.994494844,0.975307922
0.846880907,0.985814274,0.978558399,0.975718897
0.982993197,0.982517405,0.968797356,0.977092599
0.984664352,0.982574297,0.992754911,0.980792198
0.999760988,0.982887569,0.993393846,0.972403918
0.998255716,0.985550306,0.999149421,0.986911671
0.99598327,0.987553384,0.998575136,0.986579093
