Unnamed: 0,date_time,true value,ses,svr,nn,rf,gaussian,arima,prophet,silverkite,adarel,gpr
1000,12/17/18 19:00,1,1,0.9999,0.96380512,0.96215899,0.975790315,0.99999994,1,0.999560343,1,0.941463004
1001,12/17/18 20:00,1,1,0.9999,0.963687043,0.962636099,0.941463004,1,1,1,1,0.914050053
1002,12/17/18 21:00,1,1,0.9999,0.96617692,0.96366675,0.914050053,1,1,1,1,0.896283998
1003,12/17/18 22:00,1,1,0.9999,0.964789635,0.963945688,0.896283998,1,1,1,1,0.889714423
1004,12/17/18 23:00,1,1,0.9999,0.966711943,0.963366311,0.889714423,1,1,1,1,0.893353415
1005,12/18/18 0:00,1,1,0.9999,0.964002857,0.962022349,0.893353415,1,0.90685817,1,1,0.905273053
1006,12/18/18 1:00,0.281531532,1,0.899152027,0.960589056,0.670017243,0.905273053,1,0.776774425,0.74068553,0.635864909,0.922449612
1007,12/18/18 2:00,0.408088235,0.635892131,0.917104452,0.591401192,0.669085679,0.922449612,0.609019658,0.649652437,0.675014081,0.516878691,0.561673418
1008,12/18/18 3:00,0.597130243,0.517344286,0.943359897,0.585603576,0.669275897,0.561673418,0.489222774,0.587266068,0.677511855,0.501388794,0.384138427
1009,12/18/18 4:00,0.448979592,0.497890082,0.922524947,0.635603914,0.669451124,0.384138427,0.522282733,0.595785965,0.61469429,0.491375807,0.382312898
1010,12/18/18 5:00,0.281167109,0.495013131,0.899075502,0.599855736,0.669077012,0.382312898,0.541028418,0.635907798,0.630985444,0.516441378,0.330520232
1011,12/18/18 6:00,0.540763674,0.522850462,0.934978116,0.590143282,0.667427686,0.330520232,0.597774208,0.672230486,0.662895137,0.502859463,0.230450767
1012,12/18/18 7:00,0.568213783,0.50834418,0.938548335,0.630668801,0.667548082,0.230450767,0.548921069,0.684178699,0.629672979,0.478109922,0.320169274
1013,12/18/18 8:00,0.538071066,0.483263852,0.93405328,0.632616487,0.667233985,0.320169274,0.546388434,0.666578262,0.653596561,0.515486114,0.420516382
1014,12/18/18 9:00,0.409555189,0.51789343,0.915478743,0.617686425,0.666747692,0.420516382,0.642516611,0.643847368,0.709560778,0.572586847,0.488848558
1015,12/18/18 10:00,0.751580104,0.572988834,0.964266399,0.579002603,0.666096481,0.488848558,0.674908638,0.642055134,0.670511737,0.496874147,0.473405564
1016,12/18/18 11:00,0.556237219,0.504824534,0.935984201,0.721635466,0.665871603,0.473405564,0.602252732,0.689111495,0.710967299,0.568776745,0.641811586
1017,12/18/18 12:00,0.782201405,0.572904868,0.968476046,0.633498125,0.666450549,0.641811586,0.710204795,0.771963669,0.720896323,0.55545401,0.651778171
1018,12/18/18 13:00,1,0.558336041,0.9999,0.74545493,0.960991189,0.651778171,0.596968729,0.86929085,1,0.946319416,0.764842782
1019,12/18/18 14:00,1,0.939908735,0.9999,0.962315597,0.962074921,0.764842782,1,0.957350954,0.987650847,0.960948374,0.944409133
1020,12/18/18 15:00,1,0.955413309,0.9999,0.964221927,0.961625708,0.944409133,1,1,0.976645661,0.971685409,1.049073611
1021,12/18/18 16:00,1,0.967158891,0.9999,0.963895458,0.961633559,1,1,1,0.979900188,0.979449824,1.094189188
1022,12/18/18 17:00,1,0.975941123,0.9999,0.961686977,0.962283162,1,1,0.976037839,0.984592957,0.985039981,1.096149806
1023,12/18/18 18:00,1,0.982667285,0.9999,0.961328079,0.961778264,1,1,0.94640486,0.980628125,0.989116224,1.07046269
1024,12/18/18 19:00,1,0.986788626,0.9999,0.961152536,0.960423903,1,1,0.942258461,0.974472223,0.99208662,1.030076208
1025,12/18/18 20:00,1,0.990287644,0.9999,0.964332605,0.961478992,1,1,0.965384361,0.975277087,0.994212017,0.98569628
1026,12/18/18 21:00,1,0.992902889,0.9999,0.965615942,0.961522355,0.98569628,1,0.995278272,0.978711398,0.995742558,0.945528926
1027,12/18/18 22:00,1,0.99480573,0.9999,0.965141931,0.961711293,0.945528926,1,0.997426769,0.975643841,0.996870139,0.914533021
1028,12/18/18 23:00,1,0.99613341,0.9999,0.961795499,0.961626777,0.914533021,1,0.946185183,0.966000848,0.997749168,0.895334519
1029,12/19/18 0:00,1,0.997149729,0.9999,0.96463813,0.961304759,0.895334519,1,0.839256196,0.966003084,0.998323851,0.888228999
1030,12/19/18 1:00,0.529915692,0.997925446,0.933079684,0.963176839,0.667160212,0.888228999,1,0.706180032,0.594418578,0.625285315,0.891935989
1031,12/19/18 2:00,0.543481087,0.620140173,0.93512138,0.6057536,0.664611369,0.891935989,0.590180957,0.585235573,0.569511011,0.578389996,0.656668609
1032,12/19/18 3:00,0.548312883,0.577135785,0.935729046,0.61351183,0.665948845,0.656668609,0.567941742,0.528084047,0.588824145,0.588593708,0.509184972
1033,12/19/18 4:00,0.611650485,0.587593889,0.944705976,0.621322565,0.667605529,0.509184972,0.591851594,0.536374833,0.549960954,0.538064927,0.428977865
1034,12/19/18 5:00,0.560008263,0.53841704,0.937392943,0.650963804,0.666478758,0.428977865,0.535012277,0.584525514,0.584168745,0.589856086,0.431438494
1035,12/19/18 6:00,0.531021898,0.596144539,0.932933774,0.62960663,0.667447818,0.431438494,0.626157512,0.628016806,0.609013611,0.637879895,0.431599213
1036,12/19/18 7:00,0.503474078,0.641296615,0.928781704,0.615864234,0.665911677,0.431599213,0.656404282,0.64129624,0.578099763,0.574933688,0.438016705
1037,12/19/18 8:00,0.447398844,0.577620096,0.92049079,0.598780857,0.664417314,0.438016705,0.572706021,0.626512284,0.581610636,0.567314561,0.445244323
1038,12/19/18 9:00,0.59596577,0.567919535,0.941639358,0.586301757,0.664320343,0.445244323,0.612160278,0.607394316,0.632844664,0.580946008,0.433344306
1039,12/19/18 10:00,0.478792822,0.583761305,0.924455316,0.640220331,0.662097677,0.433344306,0.621532374,0.617173719,0.586903039,0.561987697,0.511824667
1040,12/19/18 11:00,0.790513834,0.571670387,0.96949226,0.592888259,0.667707659,0.511824667,0.660179643,0.666093294,0.578172615,0.538456922,0.509750745
1041,12/19/18 12:00,0.340720222,0.55037574,0.903859329,0.755516661,0.665502894,0.509750745,0.616370526,0.757009986,0.595285492,0.60250431,0.671655412
1042,12/19/18 13:00,1,0.604330279,0.9999,0.591721333,0.960976037,0.671655412,0.670345383,0.850834682,0.949558583,0.860988238,0.5425809
1043,12/19/18 14:00,1,0.859671409,0.9999,0.966272558,0.961734846,0.5425809,0.893652928,0.942452129,0.988404858,0.897937617,0.788570402
1044,12/19/18 15:00,1,0.895307404,0.9999,0.963733375,0.960741931,0.788570402,0.968839472,0.996047909,0.996420769,0.924552725,0.953315323
1045,12/19/18 16:00,1,0.921101748,0.9999,0.959586454,0.960147496,0.953315323,0.990507665,1,0.984141146,0.944483847,1.048837759
1046,12/19/18 17:00,1,0.940633936,0.9999,0.96454621,0.962251022,1,0.996751055,0.981097733,0.978950013,0.959247375,1.089540281
1047,12/19/18 18:00,1,0.956270913,0.9999,0.961967114,0.960556243,1,0.999232123,0.956811431,0.984333079,0.970059961,1.091126133
1048,12/19/18 19:00,1,0.967463321,0.9999,0.964419194,0.96061948,1,0.99981453,0.954900833,0.993099489,0.97812102,1.066647449
1049,12/19/18 20:00,1,0.97520266,0.9999,0.960624078,0.960315143,1,0.999934049,0.980762809,0.986847415,0.983935782,1.028603789
1050,12/19/18 21:00,1,0.981178999,0.9999,0.964442143,0.961693622,1,0.999977114,1,0.980805123,0.988245701,0.986947958
1051,12/19/18 22:00,1,0.985991545,0.9999,0.964732573,0.961813913,0.986947958,0.999990981,1,0.987489558,0.991352696,0.948855128
1052,12/19/18 23:00,1,0.989727273,0.9999,0.959329083,0.961514385,0.948855128,0.99999683,0.976745582,1,0.993676415,0.919421942
1053,12/20/18 0:00,1,0.992668737,0.9999,0.963530971,0.960936254,0.919421942,0.999999282,0.868858803,1,0.99540528,0.901160641
1054,12/20/18 1:00,0.652925532,0.99416008,0.950037339,0.964376928,0.663275014,0.901160641,0.999999683,0.734740712,0.638977333,0.620833115,0.893882126
1055,12/20/18 2:00,0.892896781,0.610895768,0.98452263,0.669382394,0.740651528,0.893882126,0.587633803,0.619736554,0.613796329,0.609038008,0.714186723
1056,12/20/18 3:00,0.551412873,0.600228342,0.93544059,0.833329705,0.663636162,0.714186723,0.603591759,0.572522784,0.636009192,0.705019567,0.724033554
1057,12/20/18 4:00,0.567283951,0.693184851,0.937811728,0.617702877,0.663535526,0.724033554,0.70973985,0.583627716,0.608961249,0.625666904,0.56875175
1058,12/20/18 5:00,0.578512397,0.62430597,0.939362993,0.630715274,0.662280381,0.56875175,0.579592279,0.631387785,0.643434896,0.640363899,0.484444262
1059,12/20/18 6:00,0.268041237,0.648316137,0.894248754,0.626042521,0.662169732,0.484444262,0.618685552,0.673110667,0.706970082,0.678271666,0.45278031
1060,12/20/18 7:00,0.250521921,0.683531089,0.891404113,0.612268753,0.660914294,0.45278031,0.654847643,0.681222156,0.679070401,0.535749146,0.289887357
1061,12/20/18 8:00,0.222222222,0.542012729,0.886738092,0.597821424,0.660235347,0.289887357,0.487212141,0.661120768,0.711839417,0.460139711,0.187670789
1062,12/20/18 9:00,0.637795276,0.4669763,0.946929964,0.512326121,0.658637832,0.187670789,0.494087208,0.637390961,0.752274207,0.430990073,0.126224923
1063,12/20/18 10:00,0.690198208,0.444078951,0.954352588,0.667746404,0.659464298,0.126224923,0.512014626,0.652426798,0.687301492,0.471657145,0.326783276
1064,12/20/18 11:00,0.604166667,0.487789171,0.941560761,0.687255733,0.659117779,0.326783276,0.631372603,0.708831071,0.630394933,0.540080471,0.518102205
1065,12/20/18 12:00,0.226519337,0.552930254,0.885662209,0.636057393,0.659366013,0.518102205,0.69274342,0.792468996,0.564527266,0.543026585,0.614301289
1066,12/20/18 13:00,1,0.545585208,0.9999,0.581300968,0.960593756,0.614301289,0.603966905,0.878467626,0.932370901,0.792267084,0.475661348
1067,12/20/18 14:00,1,0.795001169,0.9999,0.961738027,0.961418658,0.475661348,0.848874331,0.973994545,0.989661924,0.848940329,0.775522638
1068,12/20/18 15:00,1,0.84799724,0.9999,0.963731986,0.961559635,0.775522638,0.954722475,1,1,0.889144219,0.977292766
1069,12/20/18 16:00,1,0.885796219,0.9999,0.962512708,0.961471522,0.977292766,0.986693256,1,0.991229957,0.919070914,1.092794653
1070,12/20/18 17:00,1,0.91461621,0.9999,0.964018369,0.962104353,1,0.996042104,1,0.974593425,0.941301555,1.140173818
1071,12/20/18 18:00,1,0.936436239,0.9999,0.96269627,0.962048161,1,0.998849705,0.975171137,0.984146368,0.957601206,1.138669722
1072,12/20/18 19:00,1,0.953078687,0.9999,0.962065404,0.961041415,1,0.999651144,0.97191046,1,0.969340815,1.104379763
1073,12/20/18 20:00,1,0.965667002,0.9999,0.963615399,0.960773632,1,0.999851385,0.998982655,0.997601938,0.977909088,1.052343995
1074,12/20/18 21:00,1,0.975646248,0.9999,0.963903008,0.961903661,1,0.999960845,1,0.982825127,0.984026635,0.995844496
1075,12/20/18 22:00,1,0.981774905,0.9999,0.964472288,0.962002798,0.995844496,0.999988165,1,0.982642908,0.988438129,0.944820504
1076,12/20/18 23:00,1,0.986215563,0.9999,0.964297253,0.961650424,0.944820504,0.999996757,0.985941532,1,0.991595396,0.905126739
1077,12/21/18 0:00,1,0.989826484,0.9999,0.965022942,0.961686007,0.905126739,0.999999021,0.875959935,1,0.993932264,0.880052231
1078,12/21/18 1:00,0.443076923,0.992478181,0.91940444,0.961390446,0.659843123,0.880052231,0.999999875,0.742167967,0.700114264,0.620444141,0.870080581
1079,12/21/18 2:00,0.523094688,0.60912649,0.931137504,0.593906228,0.659545067,0.870080581,0.582211223,0.620940248,0.69049638,0.557309941,0.581689313
1080,12/21/18 3:00,0.685319767,0.550462099,0.954482558,0.595796069,0.659158431,0.581689313,0.557108388,0.560545833,0.669677635,0.558965894,0.434821171
1081,12/21/18 4:00,0.610208817,0.554305291,0.943340633,0.690361837,0.658001469,0.434821171,0.558984064,0.58030944,0.621343748,0.557432615,0.444228216
1082,12/21/18 5:00,0.431865828,0.560500452,0.917291843,0.644051783,0.660257654,0.444228216,0.575684221,0.618741683,0.665300998,0.601453453,0.442390931
1083,12/21/18 6:00,0.612121212,0.61560538,0.943292062,0.56578749,0.658239032,0.442390931,0.631073716,0.648392052,0.694581059,0.601438186,0.374229765
1084,12/21/18 7:00,0.752066116,0.604471263,0.963575089,0.64737083,0.658591769,0.374229765,0.578631652,0.661094271,0.640979371,0.570769727,0.444657149
1085,12/21/18 8:00,0.569506726,0.567189486,0.936661247,0.718189298,0.65737196,0.444657149,0.559393181,0.655020137,0.655754415,0.6290798,0.589242505
1086,12/21/18 9:00,0.51497006,0.622086629,0.928529645,0.633892468,0.657299866,0.589242505,0.666573103,0.635305734,0.759349784,0.670319041,0.605023101
1087,12/21/18 10:00,0.954794521,0.675099929,0.993228721,0.599827733,0.960659324,0.605023101,0.69404286,0.642675354,0.773673595,0.60500719,0.587568778
1088,12/21/18 11:00,0.913461538,0.616440695,0.987170906,0.902854678,0.824121268,0.587568778,0.650191099,0.707096208,0.805613576,0.7019617,0.804299005
1089,12/21/18 12:00,0.568,0.703275794,0.936336835,0.848396826,0.6586362,0.804299005,0.774601449,0.799281222,0.764283317,0.737224532,0.927193066
1090,12/21/18 13:00,1,0.731926961,0.9999,0.62335954,0.961308803,0.927193066,0.691084149,0.890276781,1,1,0.810448662
1091,12/21/18 14:00,1,1,0.9999,0.960487064,0.962206562,0.810448662,1,0.98673756,0.988175141,1,0.934967835
1092,12/21/18 15:00,1,1,0.9999,0.961529509,0.961594025,0.934967835,1,1,0.998717953,1,1.00457429
1093,12/21/18 16:00,1,1,0.9999,0.958824282,0.960808826,1,1,1,1,1,1.031901936
1094,12/21/18 17:00,1,1,0.9999,0.963686699,0.96140917,1,1,1,1,1,1.029767623
1095,12/21/18 18:00,1,1,0.9999,0.962079339,0.960719084,1,1,0.990341362,0.990602796,1,1.010254657
1096,12/21/18 19:00,1,1,0.9999,0.964838789,0.960612683,1,1,0.982670383,0.993636478,1,0.982809729
1097,12/21/18 20:00,1,1,0.9999,0.963711082,0.960790756,0.982809729,1,1,1,1,0.954828381
1098,12/21/18 21:00,1,1,0.9999,0.961102471,0.96128682,0.954828381,1,1,1,1,0.931558545
1099,12/21/18 22:00,1,1,0.9999,0.961793444,0.961529367,0.931558545,1,1,0.988895392,1,0.915795089
1100,12/21/18 23:00,1,1,0.9999,0.96135949,0.961772477,0.915795089,1,0.991618204,0.986645519,1,0.908420897
1101,12/22/18 0:00,1,1,0.9999,0.965017684,0.961825889,0.908420897,1,0.877374508,0.99665977,1,0.909151765
1102,12/22/18 1:00,0.539748954,1,0.933268062,0.961961829,0.658728856,0.909151765,1,0.745603314,0.597905474,0.621813955,0.916818668
1103,12/22/18 2:00,0.405172414,0.606359988,0.913977144,0.603198055,0.658158394,0.916818668,0.570629651,0.62576778,0.574184953,0.588132613,0.686708851
1104,12/22/18 3:00,0.453900709,0.579111603,0.92100636,0.601178562,0.659273059,0.686708851,0.584931672,0.566306211,0.606661727,0.554430957,0.461773556
1105,12/22/18 4:00,0.620155039,0.554625635,0.945023781,0.598602766,0.659176045,0.461773556,0.542447378,0.570881127,0.614020494,0.490275634,0.346837435
1106,12/22/18 5:00,0.811320755,0.49593274,0.972689932,0.65304389,0.658611779,0.346837435,0.499122831,0.614176314,0.707894883,0.550108344,0.380181685
1107,12/22/18 6:00,0.61965812,0.564683552,0.94484464,0.737582482,0.65982271,0.380181685,0.598886832,0.661400199,0.777102155,0.666622178,0.53160561
1108,12/22/18 7:00,0.731034483,0.667425087,0.960915876,0.655969253,0.658875041,0.53160561,0.70473536,0.666723573,0.716957138,0.624654424,0.558912924
1109,12/22/18 8:00,0.579075426,0.622531158,0.938730687,0.704801171,0.659178309,0.558912924,0.615585095,0.657978479,0.658792049,0.657386107,0.647566689
1110,12/22/18 9:00,0.58411215,0.649862406,0.93935077,0.638913068,0.658414329,0.647566689,0.663424139,0.643135879,0.714754229,0.691868072,0.634608857
1111,12/22/18 10:00,0.7125,0.700512769,0.957921778,0.629891098,0.65727553,0.634608857,0.687345899,0.656231886,0.715012985,0.650907601,0.626418963
1112,12/22/18 11:00,0.523809524,0.668743565,0.930172812,0.691644101,0.659023145,0.626418963,0.687094947,0.704390619,0.734454546,0.67021928,0.684716452
1113,12/22/18 12:00,0.560693642,0.685335456,0.935447346,0.605433656,0.657629745,0.684716452,0.711855631,0.775942591,0.676105704,0.603067032,0.621011921
1114,12/22/18 13:00,1,0.595249539,0.9999,0.619798235,0.960443479,0.621011921,0.553141525,0.872684101,1,0.939556643,0.587647177
1115,12/22/18 14:00,1,0.94027386,0.9999,0.961872683,0.961193802,0.587647177,0.962240083,0.965258415,1,0.955011861,0.79005242
1116,12/22/18 15:00,1,0.954911604,0.9999,0.962591576,0.960597428,0.79005242,0.989113389,1,1,0.966425625,0.927288221
1117,12/22/18 16:00,1,0.965931808,0.9999,0.961146466,0.960245418,0.927288221,0.996941084,1,1,0.97499674,1.009469889
1118,12/22/18 17:00,1,0.974043042,0.9999,0.962657977,0.961633567,1,0.999047787,0.991530671,1,0.981308539,1.047960585
1119,12/22/18 18:00,1,0.98035979,0.9999,0.963330204,0.96070875,1,0.999732074,0.957639644,1,0.98613528,1.055100258
1120,12/22/18 19:00,1,0.985222178,0.9999,0.962753228,0.960606442,1,0.999923868,0.951042575,1,0.989641039,1.040918371
1121,12/22/18 20:00,1,0.98913218,0.9999,0.96687915,0.960468737,1,0.999986374,0.974835986,1,0.992302049,1.014596372
1122,12/22/18 21:00,1,0.991658623,0.9999,0.958578963,0.962268519,1,0.99999527,1,1,0.994250124,0.984480546
1123,12/22/18 22:00,1,0.993375366,0.9999,0.964973141,0.961909006,0.984480546,0.999998932,1,1,0.995716025,0.956244332
1124,12/22/18 23:00,1,0.994798359,0.9999,0.963102658,0.961184068,0.956244332,0.999999647,0.951484818,1,0.996816258,0.93384061
1125,12/23/18 0:00,1,0.99608953,0.9999,0.962430475,0.961135144,0.93384061,0.999999885,0.833209032,0.996371947,0.997598545,0.91886281
1126,12/23/18 1:00,0.512690355,0.996991529,0.929322007,0.966304716,0.657242375,0.91886281,0.999999974,0.914080691,0.588132537,0.61727123,0.911997373
1127,12/23/18 2:00,0.643266476,0.601181841,0.948367876,0.605083517,0.656796366,0.911997373,0.577549602,0.566621442,0.533829475,0.575604004,0.657293463
1128,12/23/18 3:00,0.416893733,0.565687011,0.915633008,0.66803874,0.657792438,0.657293463,0.562697681,0.533513445,0.579323197,0.608262688,0.55466976
1129,12/23/18 4:00,0.543071161,0.597863519,0.933880996,0.575271323,0.657447664,0.55466976,0.609289948,0.515894292,0.553083263,0.526971466,0.383373573
1130,12/23/18 5:00,0.489932886,0.526396583,0.92609947,0.622903253,0.655854226,0.383373573,0.51356183,0.56380714,0.621075196,0.559656758,0.352972768
1131,12/23/18 6:00,0.587939698,0.575855883,0.939960836,0.607421325,0.655911452,0.352972768,0.591056845,0.59086988,0.641367138,0.585515925,0.332517544
1132,12/23/18 7:00,0.574370709,0.589896139,0.937769963,0.638373444,0.656313721,0.332517544,0.589470309,0.600108811,0.637046336,0.559394449,0.396348323
1133,12/23/18 8:00,0.581395349,0.564245897,0.938622874,0.626849474,0.656820787,0.396348323,0.582591488,0.586035996,0.639462116,0.565080901,0.457402348
1134,12/23/18 9:00,0.365558912,0.563185162,0.906757784,0.628065189,0.653930171,0.457402348,0.597215982,0.572520506,0.684077439,0.623066323,0.519335477
1135,12/23/18 10:00,0.59245283,0.637237794,0.93989745,0.584584944,0.653946412,0.519335477,0.665374106,0.559757238,0.639229512,0.546711469,0.456611466
1136,12/23/18 11:00,0.206349206,0.571591683,0.882548477,0.635500166,0.653608676,0.456611466,0.616547163,0.611071806,0.680462267,0.558098987,0.533738854
1137,12/23/18 12:00,0.722222222,0.577906139,0.958713759,0.582981723,0.654639957,0.533738854,0.64232331,0.650997728,0.584077386,0.43737532,0.386030817
1138,12/23/18 13:00,1,0.434087533,0.9999,0.69161542,0.960278092,0.386030817,0.428596903,0.759460467,0.979862461,0.862016712,0.54889002
1139,12/23/18 14:00,1,0.863308233,0.9999,0.962801958,0.960863272,0.54889002,0.978395695,0.863034453,0.977796372,0.895910446,0.809634007
1140,12/23/18 15:00,1,0.894358015,0.9999,0.95915722,0.961048383,0.809634007,0.993800974,0.928542007,0.955456641,0.921430951,0.982644197
1141,12/23/18 16:00,1,0.918026592,0.9999,0.9603005,0.959644688,0.982644197,0.99838505,0.942323233,0.951765045,0.940991181,1.080133268
1142,12/23/18 17:00,1,0.936814482,0.9999,0.958725469,0.961880405,1,0.999555388,0.918222763,0.966066121,0.955852907,1.11883819
1143,12/23/18 18:00,1,0.95167683,0.9999,0.964197478,0.961129037,1,0.99983273,0.891417759,0.972318419,0.966949248,1.115489274
1144,12/23/18 19:00,1,0.963266709,0.9999,0.95924506,0.960124398,1,0.99995903,0.891134334,0.961645936,0.975362458,1.084001967
1145,12/23/18 20:00,1,0.97199187,0.9999,0.962517721,0.960765701,1,0.999985053,0.924242257,0.954487949,0.981604319,1.038217478
1146,12/23/18 21:00,1,0.978633384,0.9999,0.964552762,0.962016146,1,0.999995291,0.963973462,0.96418676,0.986260015,0.989231234
1147,12/23/18 22:00,1,0.983625037,0.9999,0.962250933,0.961462612,0.989231234,0.999998596,0.974492069,0.975028411,0.989729288,0.945263579
1148,12/23/18 23:00,1,0.987499702,0.9999,0.96087436,0.961737249,0.945263579,0.999999626,0.920620029,0.965371236,0.992314688,0.911469181
1149,12/24/18 0:00,1,0.990528728,0.9999,0.965195662,0.961300278,0.911469181,0.999999865,0.818105053,0.923667169,0.994249662,0.890364392
1150,12/24/18 1:00,0.541577825,0.992700774,0.933171741,0.968515177,0.654294642,0.890364392,0.999999942,0.91667607,0.554718577,0.612532117,0.882284705
1151,12/24/18 2:00,0.611683849,0.601514371,0.943500206,0.606591405,0.655401244,0.882284705,0.577605819,0.591084136,0.563228886,0.582922616,0.645847447
1152,12/24/18 3:00,0.665803109,0.569911048,0.951333115,0.644279029,0.656077978,0.645847447,0.575939481,0.54133801,0.59215822,0.600297465,0.528323819
1153,12/24/18 4:00,0.633187773,0.590062595,0.946658739,0.666695458,0.657301019,0.528323819,0.591261235,0.58628593,0.57422517,0.587394211,0.496456322
1154,12/24/18 5:00,0.902777778,0.581449691,0.985797701,0.657941476,0.705268113,0.496456322,0.591735365,0.640063075,0.617807952,0.625876474,0.482813516
1155,12/24/18 6:00,0.741200828,0.637669237,0.962177609,0.811835134,0.6567489,0.482813516,0.63524113,0.725027614,0.687273228,0.741352221,0.6392083
1156,12/24/18 7:00,0.656097561,0.738879164,0.94973958,0.709188758,0.658289616,0.6392083,0.734548955,0.741821611,0.648327376,0.714842046,0.684088377
1157,12/24/18 8:00,0.575528701,0.713358847,0.937878233,0.666013076,0.658099285,0.684088377,0.671947696,0.723283289,0.659201055,0.701633194,0.678941147
1158,12/24/18 9:00,0.522588523,0.693220379,0.929978678,0.628003483,0.65504096,0.678941147,0.646557234,0.694708758,0.716113871,0.718065625,0.635679522
1159,12/24/18 10:00,0.508515815,0.731205922,0.927708978,0.603479451,0.65598117,0.635679522,0.664250815,0.691740844,0.761684816,0.663426923,0.57780892
1160,12/24/18 11:00,0.813953488,0.691534991,0.972483977,0.611267548,0.656347262,0.57780892,0.669243976,0.725507392,0.73363977,0.614839618,0.529786099
1161,12/24/18 12:00,0.551083591,0.635954994,0.933526538,0.741045281,0.656148032,0.529786099,0.608220868,0.818123257,0.729403954,0.648811756,0.657330917
1162,12/24/18 13:00,1,0.637874797,0.9999,0.630257375,0.961191401,0.657330917,0.643186184,0.896455808,0.987881444,0.972286572,0.609671875
1163,12/24/18 14:00,1,0.972922809,0.9999,0.961024247,0.96147831,0.609671875,0.983086765,0.992765168,0.9792598,0.979218863,0.806799291
1164,12/24/18 15:00,1,0.979304619,0.9999,0.960929495,0.961281598,0.806799291,0.995148085,1,0.986814277,0.984326719,0.940549991
1165,12/24/18 16:00,1,0.983928324,0.9999,0.963761328,0.960724166,0.940549991,0.998540836,1,0.996160612,0.988306736,1.020218098
1166,12/24/18 17:00,1,0.987528222,0.9999,0.963418673,0.961705684,1,0.999575098,1,0.997316021,0.991123798,1.056664115
1167,12/24/18 18:00,1,0.990298667,0.9999,0.959757933,0.960982565,1,0.999859899,0.995293842,0.993745409,0.993320006,1.061465354
1168,12/24/18 19:00,1,0.992492796,0.9999,0.963420648,0.960423603,1,0.999963446,0.988074552,0.995263456,0.994989154,1.045796351
1169,12/24/18 20:00,1,0.994348454,0.9999,0.959913248,0.959834027,1,0.999992464,1,0.998773913,0.996231546,1.017956858
1170,12/24/18 21:00,1,0.995650625,0.9999,0.962384493,0.961748605,1,0.999997237,1,0.999318855,0.997187577,0.986208227
1171,12/24/18 22:00,1,0.996651983,0.9999,0.962505563,0.961014883,0.986208227,0.999999529,1,0.999061156,0.997839175,0.956458566
1172,12/24/18 23:00,1,0.99739817,0.9999,0.961707169,0.961274646,0.956458566,0.999999847,0.995071235,1,0.998397975,0.932644017
1173,12/25/18 0:00,1,0.998013374,0.9999,0.960939767,0.960705028,0.932644017,0.999999925,0.829341451,1,0.998707034,0.916739395
1174,12/25/18 1:00,0.653061224,0.998420895,0.949260202,0.964522996,0.653956168,0.916739395,0.999999988,0.853915274,0.666872626,0.614228246,0.909299051
1175,12/25/18 2:00,0.633333333,0.596324612,0.946513801,0.661943351,0.652954387,0.909299051,0.583578935,0.644982275,0.645894569,0.613731023,0.728381593
1176,12/25/18 3:00,0.652892562,0.601713875,0.949294922,0.653219064,0.652887649,0.728381593,0.610234869,0.586340403,0.637128746,0.629836269,0.598428538
1177,12/25/18 4:00,0.689922481,0.615694433,0.954759144,0.663563624,0.654891572,0.598428538,0.614065749,0.614687991,0.556311967,0.606208566,0.53348004
1178,12/25/18 5:00,0.662162162,0.597028106,0.950741301,0.682796181,0.652627189,0.53348004,0.591125897,0.670713055,0.604171208,0.658890725,0.528449676
1179,12/25/18 6:00,0.560190703,0.674063122,0.935738943,0.665833374,0.653795215,0.528449676,0.667504152,0.708999597,0.639170068,0.700382948,0.532047585
1180,12/25/18 7:00,0.520112254,0.701847984,0.929730022,0.623537507,0.65420067,0.532047585,0.677997303,0.693911363,0.59973761,0.637983516,0.500194697
1181,12/25/18 8:00,0.514525994,0.642996611,0.928699673,0.609585638,0.65275335,0.500194697,0.604582291,0.657184941,0.603276483,0.608975621,0.472534369
1182,12/25/18 9:00,0.559121622,0.606364388,0.935028561,0.594842007,0.653213209,0.472534369,0.581083731,0.628199727,0.662831072,0.63134955,0.463908951
1183,12/25/18 10:00,0.907625272,0.643270582,0.986263012,0.624050776,0.718350158,0.463908951,0.632419004,0.634826126,0.692457588,0.607278027,0.492669246
1184,12/25/18 11:00,0.476635514,0.641352198,0.922406624,0.804254565,0.654044173,0.492669246,0.652494366,0.707125467,0.747251907,0.679613897,0.704410293
1185,12/25/18 12:00,0.561904762,0.697572113,0.934991777,0.599508694,0.653575422,0.704410293,0.743793751,0.765323183,0.660998863,0.608611532,0.628309027
1186,12/25/18 13:00,1,0.590132283,0.9999,0.623946201,0.959563156,0.628309027,0.575565945,0.842892695,0.974280727,0.947115583,0.611745024
1187,12/25/18 14:00,1,0.947812789,0.9999,0.960444543,0.96048223,0.611745024,0.964618966,0.942905682,0.986177356,0.959934507,0.823905903
1188,12/25/18 15:00,1,0.960125401,0.9999,0.960103204,0.96079711,0.823905903,0.98963689,1,0.986450739,0.969509416,0.965381379
1189,12/25/18 16:00,1,0.969364722,0.9999,0.961740736,0.960697378,0.965381379,0.99697157,1,0.978104986,0.976844572,1.046009581
