Unnamed: 0,timestamp,true value,s1,s1_Anomaly
242,2019-08-24 22:00:00+00:00,1.0,,False
243,2019-08-24 23:00:00+00:00,1.0,,False
244,2019-08-25 00:00:00+00:00,1.0,,False
245,2019-08-25 01:00:00+00:00,1.0,,False
246,2019-08-25 02:00:00+00:00,1.0,,False
247,2019-08-25 03:00:00+00:00,1.0,,False
248,2019-08-25 04:00:00+00:00,1.0,,False
249,2019-08-25 05:00:00+00:00,1.0,,False
250,2019-08-25 06:00:00+00:00,1.0,,False
251,2019-08-25 07:00:00+00:00,1.0,,False
252,2019-08-25 08:00:00+00:00,1.0,,False
253,2019-08-25 09:00:00+00:00,1.0,,False
254,2019-08-25 10:00:00+00:00,1.0,,False
255,2019-08-25 11:00:00+00:00,1.0,,False
256,2019-08-25 12:00:00+00:00,1.0,,False
257,2019-08-25 13:00:00+00:00,1.0,,False
258,2019-08-25 14:00:00+00:00,1.0,,False
259,2019-08-25 15:00:00+00:00,1.0,,False
260,2019-08-25 16:00:00+00:00,1.0,,False
261,2019-08-25 17:00:00+00:00,1.0,,False
262,2019-08-25 18:00:00+00:00,1.0,,False
263,2019-08-25 19:00:00+00:00,1.0,,False
264,2019-08-25 20:00:00+00:00,1.0,,False
265,2019-08-25 21:00:00+00:00,1.0,,False
266,2019-08-25 22:00:00+00:00,1.0,,False
267,2019-08-25 23:00:00+00:00,1.0,,False
268,2019-08-26 00:00:00+00:00,1.0,,False
269,2019-08-26 01:00:00+00:00,1.0,,False
270,2019-08-26 02:00:00+00:00,1.0,,False
271,2019-08-26 03:00:00+00:00,1.0,,False
272,2019-08-26 04:00:00+00:00,1.0,,False
273,2019-08-26 05:00:00+00:00,1.0,,False
274,2019-08-26 06:00:00+00:00,1.0,,False
275,2019-08-26 07:00:00+00:00,1.0,,False
276,2019-08-26 08:00:00+00:00,1.0,,False
277,2019-08-26 09:00:00+00:00,1.0,,False
278,2019-08-26 10:00:00+00:00,1.0,,False
279,2019-08-26 11:00:00+00:00,1.0,,False
280,2019-08-26 12:00:00+00:00,1.0,,False
281,2019-08-26 13:00:00+00:00,1.0,,False
282,2019-08-26 14:00:00+00:00,1.0,,False
283,2019-08-26 15:00:00+00:00,1.0,,False
284,2019-08-26 16:00:00+00:00,1.0,,False
285,2019-08-26 17:00:00+00:00,1.0,,False
286,2019-08-26 18:00:00+00:00,1.0,,False
287,2019-08-26 19:00:00+00:00,1.0,,False
288,2019-08-26 20:00:00+00:00,1.0,,False
289,2019-08-26 21:00:00+00:00,1.0,,False
290,2019-08-26 22:00:00+00:00,1.0,,False
291,2019-08-26 23:00:00+00:00,1.0,,False
292,2019-08-27 00:00:00+00:00,1.0,,False
293,2019-08-27 01:00:00+00:00,1.0,,False
294,2019-08-27 02:00:00+00:00,1.0,,False
295,2019-08-27 03:00:00+00:00,1.0,,False
296,2019-08-27 04:00:00+00:00,1.0,,False
297,2019-08-27 05:00:00+00:00,1.0,,False
298,2019-08-27 06:00:00+00:00,1.0,,False
299,2019-08-27 07:00:00+00:00,1.0,,False
300,2019-08-27 08:00:00+00:00,1.0,,False
301,2019-08-27 09:00:00+00:00,1.0,,False
302,2019-08-27 10:00:00+00:00,1.0,,False
303,2019-08-27 11:00:00+00:00,1.0,,False
304,2019-08-27 12:00:00+00:00,1.0,,False
305,2019-08-27 13:00:00+00:00,1.0,,False
306,2019-08-27 14:00:00+00:00,1.0,,False
307,2019-08-27 15:00:00+00:00,1.0,,False
308,2019-08-27 16:00:00+00:00,1.0,,False
309,2019-08-27 17:00:00+00:00,1.0,,False
310,2019-08-27 18:00:00+00:00,1.0,,False
311,2019-08-27 19:00:00+00:00,1.0,,False
312,2019-08-27 20:00:00+00:00,1.0,,False
313,2019-08-27 21:00:00+00:00,1.0,,False
314,2019-08-27 22:00:00+00:00,1.0,,False
315,2019-08-27 23:00:00+00:00,1.0,,False
316,2019-08-28 00:00:00+00:00,1.0,,False
317,2019-08-28 01:00:00+00:00,1.0,,False
318,2019-08-28 02:00:00+00:00,1.0,,False
319,2019-08-28 03:00:00+00:00,1.0,,False
320,2019-08-28 04:00:00+00:00,1.0,,False
321,2019-08-28 05:00:00+00:00,1.0,,False
322,2019-08-28 06:00:00+00:00,1.0,,False
323,2019-08-28 07:00:00+00:00,1.0,,False
324,2019-08-28 08:00:00+00:00,1.0,,False
325,2019-08-28 09:00:00+00:00,1.0,,False
326,2019-08-28 10:00:00+00:00,1.0,,False
327,2019-08-28 11:00:00+00:00,1.0,,False
328,2019-08-28 12:00:00+00:00,1.0,,False
329,2019-08-28 13:00:00+00:00,1.0,,False
330,2019-08-28 14:00:00+00:00,1.0,,False
331,2019-08-28 15:00:00+00:00,1.0,,False
332,2019-08-28 16:00:00+00:00,1.0,,False
333,2019-08-28 17:00:00+00:00,1.0,,False
334,2019-08-28 18:00:00+00:00,1.0,,False
335,2019-08-28 19:00:00+00:00,1.0,,False
336,2019-08-28 20:00:00+00:00,1.0,,False
337,2019-08-28 21:00:00+00:00,1.0,,False
338,2019-08-28 22:00:00+00:00,1.0,,False
339,2019-08-28 23:00:00+00:00,1.0,,False
340,2019-08-29 00:00:00+00:00,1.0,,False
341,2019-08-29 01:00:00+00:00,1.0,,False
342,2019-08-29 02:00:00+00:00,1.0,,False
343,2019-08-29 03:00:00+00:00,1.0,,False
344,2019-08-29 04:00:00+00:00,1.0,,False
345,2019-08-29 05:00:00+00:00,1.0,,False
346,2019-08-29 06:00:00+00:00,1.0,,False
347,2019-08-29 07:00:00+00:00,1.0,,False
348,2019-08-29 08:00:00+00:00,1.0,,False
349,2019-08-29 09:00:00+00:00,1.0,,False
350,2019-08-29 10:00:00+00:00,1.0,,False
351,2019-08-29 11:00:00+00:00,1.0,,False
352,2019-08-29 12:00:00+00:00,1.0,,False
353,2019-08-29 13:00:00+00:00,1.0,,False
354,2019-08-29 14:00:00+00:00,1.0,,False
355,2019-08-29 15:00:00+00:00,1.0,,False
356,2019-08-29 16:00:00+00:00,1.0,,False
357,2019-08-29 17:00:00+00:00,1.0,,False
358,2019-08-29 18:00:00+00:00,1.0,,False
359,2019-08-29 19:00:00+00:00,1.0,,False
360,2019-08-29 20:00:00+00:00,1.0,,False
361,2019-08-29 21:00:00+00:00,1.0,,False
362,2019-08-29 22:00:00+00:00,1.0,,False
363,2019-08-29 23:00:00+00:00,1.0,,False
364,2019-08-30 00:00:00+00:00,1.0,,False
365,2019-08-30 01:00:00+00:00,1.0,,False
366,2019-08-30 02:00:00+00:00,1.0,,False
367,2019-08-30 03:00:00+00:00,1.0,,False
368,2019-08-30 04:00:00+00:00,1.0,,False
369,2019-08-30 05:00:00+00:00,1.0,,False
370,2019-08-30 06:00:00+00:00,1.0,,False
371,2019-08-30 07:00:00+00:00,1.0,,False
372,2019-08-30 08:00:00+00:00,1.0,,False
373,2019-08-30 09:00:00+00:00,1.0,,False
374,2019-08-30 10:00:00+00:00,1.0,,False
375,2019-08-30 11:00:00+00:00,1.0,,False
376,2019-08-30 12:00:00+00:00,1.0,,False
377,2019-08-30 13:00:00+00:00,1.0,,False
378,2019-08-30 14:00:00+00:00,1.0,,False
379,2019-08-30 15:00:00+00:00,1.0,,False
380,2019-08-30 16:00:00+00:00,1.0,,False
381,2019-08-30 17:00:00+00:00,1.0,,False
382,2019-08-30 18:00:00+00:00,1.0,,False
383,2019-08-30 19:00:00+00:00,1.0,,False
384,2019-08-30 20:00:00+00:00,1.0,,False
385,2019-08-30 21:00:00+00:00,1.0,,False
386,2019-08-30 22:00:00+00:00,1.0,,False
387,2019-08-30 23:00:00+00:00,1.0,,False
388,2019-08-31 00:00:00+00:00,1.0,,False
389,2019-08-31 01:00:00+00:00,1.0,,False
390,2019-08-31 02:00:00+00:00,1.0,,False
391,2019-08-31 03:00:00+00:00,1.0,,False
392,2019-08-31 04:00:00+00:00,1.0,,False
393,2019-08-31 05:00:00+00:00,1.0,,False
394,2019-08-31 06:00:00+00:00,1.0,,False
395,2019-08-31 07:00:00+00:00,1.0,,False
396,2019-08-31 08:00:00+00:00,1.0,,False
397,2019-08-31 09:00:00+00:00,1.0,,False
398,2019-08-31 10:00:00+00:00,1.0,,False
399,2019-08-31 11:00:00+00:00,1.0,,False
400,2019-08-31 12:00:00+00:00,1.0,,False
401,2019-08-31 13:00:00+00:00,1.0,,False
402,2019-08-31 14:00:00+00:00,1.0,,False
403,2019-08-31 15:00:00+00:00,1.0,,False
404,2019-08-31 16:00:00+00:00,1.0,,False
405,2019-08-31 17:00:00+00:00,1.0,,False
406,2019-08-31 18:00:00+00:00,1.0,,False
407,2019-08-31 19:00:00+00:00,1.0,,False
408,2019-08-31 20:00:00+00:00,1.0,,False
409,2019-08-31 21:00:00+00:00,1.0,,False
410,2019-08-31 22:00:00+00:00,1.0,,False
411,2019-08-31 23:00:00+00:00,1.0,,False
412,2019-09-01 00:00:00+00:00,1.0,,False
413,2019-09-01 01:00:00+00:00,1.0,,False
414,2019-09-01 02:00:00+00:00,1.0,,False
415,2019-09-01 03:00:00+00:00,1.0,,False
416,2019-09-01 04:00:00+00:00,1.0,,False
417,2019-09-01 05:00:00+00:00,1.0,,False
418,2019-09-01 06:00:00+00:00,1.0,,False
419,2019-09-01 07:00:00+00:00,1.0,,False
420,2019-09-01 08:00:00+00:00,1.0,,False
421,2019-09-01 09:00:00+00:00,1.0,,False
422,2019-09-01 10:00:00+00:00,1.0,,False
423,2019-09-01 11:00:00+00:00,1.0,,False
424,2019-09-01 12:00:00+00:00,1.0,,False
425,2019-09-01 13:00:00+00:00,1.0,,False
426,2019-09-01 14:00:00+00:00,1.0,,False
427,2019-09-01 15:00:00+00:00,1.0,,False
428,2019-09-01 16:00:00+00:00,1.0,,False
429,2019-09-01 17:00:00+00:00,1.0,,False
430,2019-09-01 18:00:00+00:00,1.0,,False
431,2019-09-01 19:00:00+00:00,1.0,,False
432,2019-09-01 20:00:00+00:00,1.0,,False
433,2019-09-01 21:00:00+00:00,1.0,,False
434,2019-09-01 22:00:00+00:00,1.0,,False
435,2019-09-01 23:00:00+00:00,1.0,,False
436,2019-09-02 00:00:00+00:00,1.0,,False
437,2019-09-02 01:00:00+00:00,1.0,,False
438,2019-09-02 02:00:00+00:00,1.0,,False
439,2019-09-02 03:00:00+00:00,1.0,,False
440,2019-09-02 04:00:00+00:00,1.0,,False
441,2019-09-02 05:00:00+00:00,1.0,,False
442,2019-09-02 06:00:00+00:00,1.0,,False
443,2019-09-02 07:00:00+00:00,1.0,,False
444,2019-09-02 08:00:00+00:00,1.0,,False
445,2019-09-02 09:00:00+00:00,1.0,,False
446,2019-09-02 10:00:00+00:00,1.0,,False
447,2019-09-02 11:00:00+00:00,1.0,,False
448,2019-09-02 12:00:00+00:00,1.0,,False
449,2019-09-02 13:00:00+00:00,1.0,,False
450,2019-09-02 14:00:00+00:00,1.0,,False
451,2019-09-02 15:00:00+00:00,1.0,,False
452,2019-09-02 16:00:00+00:00,1.0,,False
453,2019-09-02 17:00:00+00:00,1.0,,False
454,2019-09-02 18:00:00+00:00,1.0,,False
455,2019-09-02 19:00:00+00:00,1.0,,False
456,2019-09-02 20:00:00+00:00,1.0,,False
457,2019-09-02 21:00:00+00:00,1.0,,False
458,2019-09-02 22:00:00+00:00,1.0,,False
459,2019-09-02 23:00:00+00:00,1.0,,False
460,2019-09-03 00:00:00+00:00,1.0,,False
461,2019-09-03 01:00:00+00:00,1.0,,False
462,2019-09-03 02:00:00+00:00,1.0,,False
463,2019-09-03 03:00:00+00:00,1.0,,False
464,2019-09-03 04:00:00+00:00,1.0,,False
465,2019-09-03 05:00:00+00:00,1.0,,False
466,2019-09-03 06:00:00+00:00,1.0,,False
467,2019-09-03 07:00:00+00:00,1.0,,False
468,2019-09-03 08:00:00+00:00,1.0,,False
469,2019-09-03 09:00:00+00:00,1.0,,False
470,2019-09-03 10:00:00+00:00,1.0,,False
471,2019-09-03 11:00:00+00:00,1.0,,False
472,2019-09-03 12:00:00+00:00,1.0,,False
473,2019-09-03 13:00:00+00:00,1.0,,False
474,2019-09-03 14:00:00+00:00,1.0,,False
475,2019-09-03 15:00:00+00:00,1.0,,False
476,2019-09-03 16:00:00+00:00,1.0,,False
477,2019-09-03 17:00:00+00:00,1.0,,False
478,2019-09-03 18:00:00+00:00,1.0,,False
479,2019-09-03 19:00:00+00:00,1.0,,False
480,2019-09-03 20:00:00+00:00,1.0,,False
481,2019-09-03 21:00:00+00:00,0.980582524,,False
482,2019-09-03 22:00:00+00:00,1.0,,False
483,2019-09-03 23:00:00+00:00,1.0,,False
484,2019-09-04 00:00:00+00:00,0.993993994,,False
485,2019-09-04 01:00:00+00:00,0.996389892,,False
486,2019-09-04 02:00:00+00:00,0.995652174,,False
487,2019-09-04 03:00:00+00:00,1.0,,False
488,2019-09-04 04:00:00+00:00,1.0,,False
489,2019-09-04 05:00:00+00:00,1.0,,False
490,2019-09-04 06:00:00+00:00,1.0,,False
491,2019-09-04 07:00:00+00:00,1.0,,False
492,2019-09-04 08:00:00+00:00,1.0,,False
493,2019-09-04 09:00:00+00:00,1.0,,False
494,2019-09-04 10:00:00+00:00,1.0,,False
495,2019-09-04 11:00:00+00:00,1.0,,False
496,2019-09-04 12:00:00+00:00,1.0,,False
497,2019-09-04 13:00:00+00:00,0.99339934,,False
498,2019-09-04 14:00:00+00:00,1.0,,False
499,2019-09-04 15:00:00+00:00,0.986193294,,False
500,2019-09-04 16:00:00+00:00,0.986166008,,False
501,2019-09-04 17:00:00+00:00,1.0,,False
502,2019-09-04 18:00:00+00:00,0.995945946,,False
503,2019-09-04 19:00:00+00:00,1.0,,False
504,2019-09-04 20:00:00+00:00,1.0,,False
505,2019-09-04 21:00:00+00:00,0.996774194,,False
506,2019-09-04 22:00:00+00:00,1.0,,False
507,2019-09-04 23:00:00+00:00,1.0,,False
508,2019-09-05 00:00:00+00:00,1.0,,False
509,2019-09-05 01:00:00+00:00,0.992673993,,False
510,2019-09-05 02:00:00+00:00,1.0,,False
511,2019-09-05 03:00:00+00:00,1.0,,False
512,2019-09-05 04:00:00+00:00,1.0,,False
513,2019-09-05 05:00:00+00:00,0.989154013,,False
514,2019-09-05 06:00:00+00:00,1.0,,False
515,2019-09-05 07:00:00+00:00,1.0,,False
516,2019-09-05 08:00:00+00:00,1.0,,False
517,2019-09-05 09:00:00+00:00,1.0,,False
518,2019-09-05 10:00:00+00:00,1.0,,False
519,2019-09-05 11:00:00+00:00,1.0,,False
520,2019-09-05 12:00:00+00:00,1.0,,False
521,2019-09-05 13:00:00+00:00,0.997690531,,False
522,2019-09-05 14:00:00+00:00,0.9921875,,False
523,2019-09-05 15:00:00+00:00,0.987006237,,False
524,2019-09-05 16:00:00+00:00,0.986180905,,False
525,2019-09-05 17:00:00+00:00,0.984455959,,False
526,2019-09-05 18:00:00+00:00,0.982683983,,False
527,2019-09-05 19:00:00+00:00,0.985865724,,False
528,2019-09-05 20:00:00+00:00,0.991081382,,False
529,2019-09-05 21:00:00+00:00,0.988636364,,False
530,2019-09-05 22:00:00+00:00,1.0,,False
531,2019-09-05 23:00:00+00:00,1.0,,False
532,2019-09-06 00:00:00+00:00,1.0,,False
533,2019-09-06 01:00:00+00:00,1.0,,False
534,2019-09-06 02:00:00+00:00,1.0,,False
